fileID,instrumentSetting,playStyle,midi,string,fret,fxGroup,fxType,fxSetting,fileTag
G63-65506-3313-29465,6,3,65,5,06,3,31,3,29465
G63-66507-3313-29466,6,3,66,5,07,3,31,3,29466
G63-67508-3313-29467,6,3,67,5,08,3,31,3,29467
G63-68509-3313-29468,6,3,68,5,09,3,31,3,29468
G63-69510-3313-29469,6,3,69,5,10,3,31,3,29469
G63-70511-3313-29470,6,3,70,5,11,3,31,3,29470
G63-71512-3313-29471,6,3,71,5,12,3,31,3,29471
G63-64600-3313-29472,6,3,64,6,00,3,31,3,29472
G63-65601-3313-29473,6,3,65,6,01,3,31,3,29473
G63-66602-3313-29474,6,3,66,6,02,3,31,3,29474
G63-67603-3313-29475,6,3,67,6,03,3,31,3,29475
G63-68604-3313-29476,6,3,68,6,04,3,31,3,29476
G63-69605-3313-29477,6,3,69,6,05,3,31,3,29477
G63-70606-3313-29478,6,3,70,6,06,3,31,3,29478
G63-71607-3313-29479,6,3,71,6,07,3,31,3,29479
G63-72608-3313-29480,6,3,72,6,08,3,31,3,29480
G63-73609-3313-29481,6,3,73,6,09,3,31,3,29481
G63-74610-3313-29482,6,3,74,6,10,3,31,3,29482
G63-75611-3313-29483,6,3,75,6,11,3,31,3,29483
G63-76612-3313-29484,6,3,76,6,12,3,31,3,29484
G71-40100-3311-28237,7,1,40,1,00,3,31,1,28237
G71-41101-3311-28238,7,1,41,1,01,3,31,1,28238
G71-42102-3311-28239,7,1,42,1,02,3,31,1,28239
G71-43103-3311-28240,7,1,43,1,03,3,31,1,28240
G71-44104-3311-28241,7,1,44,1,04,3,31,1,28241
G71-45105-3311-28242,7,1,45,1,05,3,31,1,28242
G71-46106-3311-28243,7,1,46,1,06,3,31,1,28243
G71-47107-3311-28244,7,1,47,1,07,3,31,1,28244
G71-48108-3311-28245,7,1,48,1,08,3,31,1,28245
G71-49109-3311-28246,7,1,49,1,09,3,31,1,28246
G71-50110-3311-28247,7,1,50,1,10,3,31,1,28247
G71-51111-3311-28248,7,1,51,1,11,3,31,1,28248
G71-52112-3311-28249,7,1,52,1,12,3,31,1,28249
G71-45200-3311-28250,7,1,45,2,00,3,31,1,28250
G71-46201-3311-28251,7,1,46,2,01,3,31,1,28251
G71-47202-3311-28252,7,1,47,2,02,3,31,1,28252
G71-48203-3311-28253,7,1,48,2,03,3,31,1,28253
G71-49204-3311-28254,7,1,49,2,04,3,31,1,28254
G71-50205-3311-28255,7,1,50,2,05,3,31,1,28255
G71-51206-3311-28256,7,1,51,2,06,3,31,1,28256
G71-52207-3311-28257,7,1,52,2,07,3,31,1,28257
G71-53208-3311-28258,7,1,53,2,08,3,31,1,28258
G71-54209-3311-28259,7,1,54,2,09,3,31,1,28259
G71-55210-3311-28260,7,1,55,2,10,3,31,1,28260
G71-56211-3311-28261,7,1,56,2,11,3,31,1,28261
G71-57212-3311-28262,7,1,57,2,12,3,31,1,28262
G71-50300-3311-28263,7,1,50,3,00,3,31,1,28263
G71-51301-3311-28264,7,1,51,3,01,3,31,1,28264
G71-52302-3311-28265,7,1,52,3,02,3,31,1,28265
G71-53303-3311-28266,7,1,53,3,03,3,31,1,28266
G71-54304-3311-28267,7,1,54,3,04,3,31,1,28267
G71-55305-3311-28268,7,1,55,3,05,3,31,1,28268
G71-56306-3311-28269,7,1,56,3,06,3,31,1,28269
G71-57307-3311-28270,7,1,57,3,07,3,31,1,28270
G71-58308-3311-28271,7,1,58,3,08,3,31,1,28271
G71-59309-3311-28272,7,1,59,3,09,3,31,1,28272
G71-60310-3311-28273,7,1,60,3,10,3,31,1,28273
G71-61311-3311-28274,7,1,61,3,11,3,31,1,28274
G71-62312-3311-28275,7,1,62,3,12,3,31,1,28275
G71-55400-3311-28276,7,1,55,4,00,3,31,1,28276
G71-56401-3311-28277,7,1,56,4,01,3,31,1,28277
G71-57402-3311-28278,7,1,57,4,02,3,31,1,28278
G71-58403-3311-28279,7,1,58,4,03,3,31,1,28279
G71-59404-3311-28280,7,1,59,4,04,3,31,1,28280
G71-60405-3311-28281,7,1,60,4,05,3,31,1,28281
G71-61406-3311-28282,7,1,61,4,06,3,31,1,28282
G71-62407-3311-28283,7,1,62,4,07,3,31,1,28283
G71-63408-3311-28284,7,1,63,4,08,3,31,1,28284
G71-64409-3311-28285,7,1,64,4,09,3,31,1,28285
G71-65410-3311-28286,7,1,65,4,10,3,31,1,28286
G71-66411-3311-28287,7,1,66,4,11,3,31,1,28287
G71-67412-3311-28288,7,1,67,4,12,3,31,1,28288
G71-59500-3311-28289,7,1,59,5,00,3,31,1,28289
G71-60501-3311-28290,7,1,60,5,01,3,31,1,28290
G71-61502-3311-28291,7,1,61,5,02,3,31,1,28291
G71-62503-3311-28292,7,1,62,5,03,3,31,1,28292
G71-63504-3311-28293,7,1,63,5,04,3,31,1,28293
G71-64505-3311-28294,7,1,64,5,05,3,31,1,28294
G71-65506-3311-28295,7,1,65,5,06,3,31,1,28295
G71-66507-3311-28296,7,1,66,5,07,3,31,1,28296
G71-67508-3311-28297,7,1,67,5,08,3,31,1,28297
G71-68509-3311-28298,7,1,68,5,09,3,31,1,28298
G71-69510-3311-28299,7,1,69,5,10,3,31,1,28299
G71-70511-3311-28300,7,1,70,5,11,3,31,1,28300
G71-71512-3311-28301,7,1,71,5,12,3,31,1,28301
G71-64600-3311-28302,7,1,64,6,00,3,31,1,28302
G71-65601-3311-28303,7,1,65,6,01,3,31,1,28303
G71-66602-3311-28304,7,1,66,6,02,3,31,1,28304
G71-67603-3311-28305,7,1,67,6,03,3,31,1,28305
G71-68604-3311-28306,7,1,68,6,04,3,31,1,28306
G71-69605-3311-28307,7,1,69,6,05,3,31,1,28307
G71-70606-3311-28308,7,1,70,6,06,3,31,1,28308
G71-71607-3311-28309,7,1,71,6,07,3,31,1,28309
G71-72608-3311-28310,7,1,72,6,08,3,31,1,28310
G71-73609-3311-28311,7,1,73,6,09,3,31,1,28311
G71-74610-3311-28312,7,1,74,6,10,3,31,1,28312
G71-75611-3311-28313,7,1,75,6,11,3,31,1,28313
G71-76612-3311-28314,7,1,76,6,12,3,31,1,28314
G71-40100-3312-28861,7,1,40,1,00,3,31,2,28861
G71-41101-3312-28862,7,1,41,1,01,3,31,2,28862
G71-42102-3312-28863,7,1,42,1,02,3,31,2,28863
G71-43103-3312-28864,7,1,43,1,03,3,31,2,28864
G71-44104-3312-28865,7,1,44,1,04,3,31,2,28865
G71-45105-3312-28866,7,1,45,1,05,3,31,2,28866
G71-46106-3312-28867,7,1,46,1,06,3,31,2,28867
G71-47107-3312-28868,7,1,47,1,07,3,31,2,28868
G71-48108-3312-28869,7,1,48,1,08,3,31,2,28869
G71-49109-3312-28870,7,1,49,1,09,3,31,2,28870
G71-50110-3312-28871,7,1,50,1,10,3,31,2,28871
G71-51111-3312-28872,7,1,51,1,11,3,31,2,28872
G71-52112-3312-28873,7,1,52,1,12,3,31,2,28873
G71-45200-3312-28874,7,1,45,2,00,3,31,2,28874
G71-46201-3312-28875,7,1,46,2,01,3,31,2,28875
G71-47202-3312-28876,7,1,47,2,02,3,31,2,28876
G71-48203-3312-28877,7,1,48,2,03,3,31,2,28877
G71-49204-3312-28878,7,1,49,2,04,3,31,2,28878
G71-50205-3312-28879,7,1,50,2,05,3,31,2,28879
G71-51206-3312-28880,7,1,51,2,06,3,31,2,28880
G71-52207-3312-28881,7,1,52,2,07,3,31,2,28881
G71-53208-3312-28882,7,1,53,2,08,3,31,2,28882
G71-54209-3312-28883,7,1,54,2,09,3,31,2,28883
G71-55210-3312-28884,7,1,55,2,10,3,31,2,28884
G71-56211-3312-28885,7,1,56,2,11,3,31,2,28885
G71-57212-3312-28886,7,1,57,2,12,3,31,2,28886
G71-50300-3312-28887,7,1,50,3,00,3,31,2,28887
G71-51301-3312-28888,7,1,51,3,01,3,31,2,28888
G71-52302-3312-28889,7,1,52,3,02,3,31,2,28889
G71-53303-3312-28890,7,1,53,3,03,3,31,2,28890
G71-54304-3312-28891,7,1,54,3,04,3,31,2,28891
G71-55305-3312-28892,7,1,55,3,05,3,31,2,28892
G71-56306-3312-28893,7,1,56,3,06,3,31,2,28893
G71-57307-3312-28894,7,1,57,3,07,3,31,2,28894
G71-58308-3312-28895,7,1,58,3,08,3,31,2,28895
G71-59309-3312-28896,7,1,59,3,09,3,31,2,28896
G71-60310-3312-28897,7,1,60,3,10,3,31,2,28897
G71-61311-3312-28898,7,1,61,3,11,3,31,2,28898
G71-62312-3312-28899,7,1,62,3,12,3,31,2,28899
G71-55400-3312-28900,7,1,55,4,00,3,31,2,28900
G71-56401-3312-28901,7,1,56,4,01,3,31,2,28901
G71-57402-3312-28902,7,1,57,4,02,3,31,2,28902
G71-58403-3312-28903,7,1,58,4,03,3,31,2,28903
G71-59404-3312-28904,7,1,59,4,04,3,31,2,28904
G71-60405-3312-28905,7,1,60,4,05,3,31,2,28905
G71-61406-3312-28906,7,1,61,4,06,3,31,2,28906
G71-62407-3312-28907,7,1,62,4,07,3,31,2,28907
G71-63408-3312-28908,7,1,63,4,08,3,31,2,28908
G71-64409-3312-28909,7,1,64,4,09,3,31,2,28909
G71-65410-3312-28910,7,1,65,4,10,3,31,2,28910
G71-66411-3312-28911,7,1,66,4,11,3,31,2,28911
G71-67412-3312-28912,7,1,67,4,12,3,31,2,28912
G71-59500-3312-28913,7,1,59,5,00,3,31,2,28913
G71-60501-3312-28914,7,1,60,5,01,3,31,2,28914
G71-61502-3312-28915,7,1,61,5,02,3,31,2,28915
G71-62503-3312-28916,7,1,62,5,03,3,31,2,28916
G71-63504-3312-28917,7,1,63,5,04,3,31,2,28917
G71-64505-3312-28918,7,1,64,5,05,3,31,2,28918
G71-65506-3312-28919,7,1,65,5,06,3,31,2,28919
G71-66507-3312-28920,7,1,66,5,07,3,31,2,28920
G71-67508-3312-28921,7,1,67,5,08,3,31,2,28921
G71-68509-3312-28922,7,1,68,5,09,3,31,2,28922
G71-69510-3312-28923,7,1,69,5,10,3,31,2,28923
G71-70511-3312-28924,7,1,70,5,11,3,31,2,28924
G71-71512-3312-28925,7,1,71,5,12,3,31,2,28925
G71-64600-3312-28926,7,1,64,6,00,3,31,2,28926
G71-65601-3312-28927,7,1,65,6,01,3,31,2,28927
G71-66602-3312-28928,7,1,66,6,02,3,31,2,28928
G71-67603-3312-28929,7,1,67,6,03,3,31,2,28929
G71-68604-3312-28930,7,1,68,6,04,3,31,2,28930
G71-69605-3312-28931,7,1,69,6,05,3,31,2,28931
G71-70606-3312-28932,7,1,70,6,06,3,31,2,28932
G71-71607-3312-28933,7,1,71,6,07,3,31,2,28933
G71-72608-3312-28934,7,1,72,6,08,3,31,2,28934
G71-73609-3312-28935,7,1,73,6,09,3,31,2,28935
G71-74610-3312-28936,7,1,74,6,10,3,31,2,28936
G71-75611-3312-28937,7,1,75,6,11,3,31,2,28937
G71-76612-3312-28938,7,1,76,6,12,3,31,2,28938
G71-40100-3313-29485,7,1,40,1,00,3,31,3,29485
G71-41101-3313-29486,7,1,41,1,01,3,31,3,29486
G71-42102-3313-29487,7,1,42,1,02,3,31,3,29487
G71-43103-3313-29488,7,1,43,1,03,3,31,3,29488
G71-44104-3313-29489,7,1,44,1,04,3,31,3,29489
G71-45105-3313-29490,7,1,45,1,05,3,31,3,29490
G71-46106-3313-29491,7,1,46,1,06,3,31,3,29491
G71-47107-3313-29492,7,1,47,1,07,3,31,3,29492
G71-48108-3313-29493,7,1,48,1,08,3,31,3,29493
G71-49109-3313-29494,7,1,49,1,09,3,31,3,29494
G71-50110-3313-29495,7,1,50,1,10,3,31,3,29495
G71-51111-3313-29496,7,1,51,1,11,3,31,3,29496
G71-52112-3313-29497,7,1,52,1,12,3,31,3,29497
G71-45200-3313-29498,7,1,45,2,00,3,31,3,29498
G71-46201-3313-29499,7,1,46,2,01,3,31,3,29499
G71-47202-3313-29500,7,1,47,2,02,3,31,3,29500
G71-48203-3313-29501,7,1,48,2,03,3,31,3,29501
G71-49204-3313-29502,7,1,49,2,04,3,31,3,29502
G71-50205-3313-29503,7,1,50,2,05,3,31,3,29503
G71-51206-3313-29504,7,1,51,2,06,3,31,3,29504
G71-52207-3313-29505,7,1,52,2,07,3,31,3,29505
G71-53208-3313-29506,7,1,53,2,08,3,31,3,29506
G71-54209-3313-29507,7,1,54,2,09,3,31,3,29507
G71-55210-3313-29508,7,1,55,2,10,3,31,3,29508
G71-56211-3313-29509,7,1,56,2,11,3,31,3,29509
G71-57212-3313-29510,7,1,57,2,12,3,31,3,29510
G71-50300-3313-29511,7,1,50,3,00,3,31,3,29511
G71-51301-3313-29512,7,1,51,3,01,3,31,3,29512
G71-52302-3313-29513,7,1,52,3,02,3,31,3,29513
G71-53303-3313-29514,7,1,53,3,03,3,31,3,29514
G71-54304-3313-29515,7,1,54,3,04,3,31,3,29515
G71-55305-3313-29516,7,1,55,3,05,3,31,3,29516
G71-56306-3313-29517,7,1,56,3,06,3,31,3,29517
G71-57307-3313-29518,7,1,57,3,07,3,31,3,29518
G71-58308-3313-29519,7,1,58,3,08,3,31,3,29519
G71-59309-3313-29520,7,1,59,3,09,3,31,3,29520
G71-60310-3313-29521,7,1,60,3,10,3,31,3,29521
G71-61311-3313-29522,7,1,61,3,11,3,31,3,29522
G71-62312-3313-29523,7,1,62,3,12,3,31,3,29523
G71-55400-3313-29524,7,1,55,4,00,3,31,3,29524
G71-56401-3313-29525,7,1,56,4,01,3,31,3,29525
G71-57402-3313-29526,7,1,57,4,02,3,31,3,29526
G71-58403-3313-29527,7,1,58,4,03,3,31,3,29527
G71-59404-3313-29528,7,1,59,4,04,3,31,3,29528
G71-60405-3313-29529,7,1,60,4,05,3,31,3,29529
G71-61406-3313-29530,7,1,61,4,06,3,31,3,29530
G71-62407-3313-29531,7,1,62,4,07,3,31,3,29531
G71-63408-3313-29532,7,1,63,4,08,3,31,3,29532
G71-64409-3313-29533,7,1,64,4,09,3,31,3,29533
G71-65410-3313-29534,7,1,65,4,10,3,31,3,29534
G71-66411-3313-29535,7,1,66,4,11,3,31,3,29535
G71-67412-3313-29536,7,1,67,4,12,3,31,3,29536
G71-59500-3313-29537,7,1,59,5,00,3,31,3,29537
G71-60501-3313-29538,7,1,60,5,01,3,31,3,29538
G71-61502-3313-29539,7,1,61,5,02,3,31,3,29539
G71-62503-3313-29540,7,1,62,5,03,3,31,3,29540
G71-63504-3313-29541,7,1,63,5,04,3,31,3,29541
G71-64505-3313-29542,7,1,64,5,05,3,31,3,29542
G71-65506-3313-29543,7,1,65,5,06,3,31,3,29543
G71-66507-3313-29544,7,1,66,5,07,3,31,3,29544
G71-67508-3313-29545,7,1,67,5,08,3,31,3,29545
G71-68509-3313-29546,7,1,68,5,09,3,31,3,29546
G71-69510-3313-29547,7,1,69,5,10,3,31,3,29547
G71-70511-3313-29548,7,1,70,5,11,3,31,3,29548
G71-71512-3313-29549,7,1,71,5,12,3,31,3,29549
G71-64600-3313-29550,7,1,64,6,00,3,31,3,29550
G71-65601-3313-29551,7,1,65,6,01,3,31,3,29551
G71-66602-3313-29552,7,1,66,6,02,3,31,3,29552
G71-67603-3313-29553,7,1,67,6,03,3,31,3,29553
G71-68604-3313-29554,7,1,68,6,04,3,31,3,29554
G71-69605-3313-29555,7,1,69,6,05,3,31,3,29555
G71-70606-3313-29556,7,1,70,6,06,3,31,3,29556
G71-71607-3313-29557,7,1,71,6,07,3,31,3,29557
G71-72608-3313-29558,7,1,72,6,08,3,31,3,29558
G71-73609-3313-29559,7,1,73,6,09,3,31,3,29559
G71-74610-3313-29560,7,1,74,6,10,3,31,3,29560
G71-75611-3313-29561,7,1,75,6,11,3,31,3,29561
G71-76612-3313-29562,7,1,76,6,12,3,31,3,29562
G73-40100-3311-28315,7,3,40,1,00,3,31,1,28315
G73-41101-3311-28316,7,3,41,1,01,3,31,1,28316
G73-42102-3311-28317,7,3,42,1,02,3,31,1,28317
G73-43103-3311-28318,7,3,43,1,03,3,31,1,28318
G73-44104-3311-28319,7,3,44,1,04,3,31,1,28319
G73-45105-3311-28320,7,3,45,1,05,3,31,1,28320
G73-46106-3311-28321,7,3,46,1,06,3,31,1,28321
G73-47107-3311-28322,7,3,47,1,07,3,31,1,28322
G73-48108-3311-28323,7,3,48,1,08,3,31,1,28323
G73-49109-3311-28324,7,3,49,1,09,3,31,1,28324
G73-50110-3311-28325,7,3,50,1,10,3,31,1,28325
G73-51111-3311-28326,7,3,51,1,11,3,31,1,28326
G73-52112-3311-28327,7,3,52,1,12,3,31,1,28327
G73-45200-3311-28328,7,3,45,2,00,3,31,1,28328
G73-46201-3311-28329,7,3,46,2,01,3,31,1,28329
G73-47202-3311-28330,7,3,47,2,02,3,31,1,28330
G73-48203-3311-28331,7,3,48,2,03,3,31,1,28331
G73-49204-3311-28332,7,3,49,2,04,3,31,1,28332
G73-50205-3311-28333,7,3,50,2,05,3,31,1,28333
G73-51206-3311-28334,7,3,51,2,06,3,31,1,28334
G73-52207-3311-28335,7,3,52,2,07,3,31,1,28335
G73-53208-3311-28336,7,3,53,2,08,3,31,1,28336
G73-54209-3311-28337,7,3,54,2,09,3,31,1,28337
G73-55210-3311-28338,7,3,55,2,10,3,31,1,28338
G73-56211-3311-28339,7,3,56,2,11,3,31,1,28339
G73-57212-3311-28340,7,3,57,2,12,3,31,1,28340
G73-50300-3311-28341,7,3,50,3,00,3,31,1,28341
G73-51301-3311-28342,7,3,51,3,01,3,31,1,28342
G73-52302-3311-28343,7,3,52,3,02,3,31,1,28343
G73-53303-3311-28344,7,3,53,3,03,3,31,1,28344
G73-54304-3311-28345,7,3,54,3,04,3,31,1,28345
G73-55305-3311-28346,7,3,55,3,05,3,31,1,28346
G73-56306-3311-28347,7,3,56,3,06,3,31,1,28347
G73-57307-3311-28348,7,3,57,3,07,3,31,1,28348
G73-58308-3311-28349,7,3,58,3,08,3,31,1,28349
G73-59309-3311-28350,7,3,59,3,09,3,31,1,28350
G73-60310-3311-28351,7,3,60,3,10,3,31,1,28351
G73-61311-3311-28352,7,3,61,3,11,3,31,1,28352
G73-62312-3311-28353,7,3,62,3,12,3,31,1,28353
G73-55400-3311-28354,7,3,55,4,00,3,31,1,28354
G73-56401-3311-28355,7,3,56,4,01,3,31,1,28355
G73-57402-3311-28356,7,3,57,4,02,3,31,1,28356
G73-58403-3311-28357,7,3,58,4,03,3,31,1,28357
G73-59404-3311-28358,7,3,59,4,04,3,31,1,28358
G73-60405-3311-28359,7,3,60,4,05,3,31,1,28359
G73-61406-3311-28360,7,3,61,4,06,3,31,1,28360
G73-62407-3311-28361,7,3,62,4,07,3,31,1,28361
G73-63408-3311-28362,7,3,63,4,08,3,31,1,28362
G73-64409-3311-28363,7,3,64,4,09,3,31,1,28363
G73-65410-3311-28364,7,3,65,4,10,3,31,1,28364
G73-66411-3311-28365,7,3,66,4,11,3,31,1,28365
G73-67412-3311-28366,7,3,67,4,12,3,31,1,28366
G73-59500-3311-28367,7,3,59,5,00,3,31,1,28367
G73-60501-3311-28368,7,3,60,5,01,3,31,1,28368
G73-61502-3311-28369,7,3,61,5,02,3,31,1,28369
G73-62503-3311-28370,7,3,62,5,03,3,31,1,28370
G73-63504-3311-28371,7,3,63,5,04,3,31,1,28371
G73-64505-3311-28372,7,3,64,5,05,3,31,1,28372
G73-65506-3311-28373,7,3,65,5,06,3,31,1,28373
G73-66507-3311-28374,7,3,66,5,07,3,31,1,28374
G73-67508-3311-28375,7,3,67,5,08,3,31,1,28375
G73-68509-3311-28376,7,3,68,5,09,3,31,1,28376
G73-69510-3311-28377,7,3,69,5,10,3,31,1,28377
G73-70511-3311-28378,7,3,70,5,11,3,31,1,28378
G73-71512-3311-28379,7,3,71,5,12,3,31,1,28379
G73-64600-3311-28380,7,3,64,6,00,3,31,1,28380
G73-65601-3311-28381,7,3,65,6,01,3,31,1,28381
G73-66602-3311-28382,7,3,66,6,02,3,31,1,28382
G73-67603-3311-28383,7,3,67,6,03,3,31,1,28383
G73-68604-3311-28384,7,3,68,6,04,3,31,1,28384
G73-69605-3311-28385,7,3,69,6,05,3,31,1,28385
G73-70606-3311-28386,7,3,70,6,06,3,31,1,28386
G73-71607-3311-28387,7,3,71,6,07,3,31,1,28387
G73-72608-3311-28388,7,3,72,6,08,3,31,1,28388
G73-73609-3311-28389,7,3,73,6,09,3,31,1,28389
G73-74610-3311-28390,7,3,74,6,10,3,31,1,28390
G73-75611-3311-28391,7,3,75,6,11,3,31,1,28391
G73-76612-3311-28392,7,3,76,6,12,3,31,1,28392
G73-40100-3312-28939,7,3,40,1,00,3,31,2,28939
G73-41101-3312-28940,7,3,41,1,01,3,31,2,28940
G73-42102-3312-28941,7,3,42,1,02,3,31,2,28941
G73-43103-3312-28942,7,3,43,1,03,3,31,2,28942
G73-44104-3312-28943,7,3,44,1,04,3,31,2,28943
G73-45105-3312-28944,7,3,45,1,05,3,31,2,28944
G73-46106-3312-28945,7,3,46,1,06,3,31,2,28945
G73-47107-3312-28946,7,3,47,1,07,3,31,2,28946
G73-48108-3312-28947,7,3,48,1,08,3,31,2,28947
G73-49109-3312-28948,7,3,49,1,09,3,31,2,28948
G73-50110-3312-28949,7,3,50,1,10,3,31,2,28949
G73-51111-3312-28950,7,3,51,1,11,3,31,2,28950
G73-52112-3312-28951,7,3,52,1,12,3,31,2,28951
G73-45200-3312-28952,7,3,45,2,00,3,31,2,28952
G73-46201-3312-28953,7,3,46,2,01,3,31,2,28953
G73-47202-3312-28954,7,3,47,2,02,3,31,2,28954
G73-48203-3312-28955,7,3,48,2,03,3,31,2,28955
G73-49204-3312-28956,7,3,49,2,04,3,31,2,28956
G73-50205-3312-28957,7,3,50,2,05,3,31,2,28957
G73-51206-3312-28958,7,3,51,2,06,3,31,2,28958
G73-52207-3312-28959,7,3,52,2,07,3,31,2,28959
G73-53208-3312-28960,7,3,53,2,08,3,31,2,28960
G73-54209-3312-28961,7,3,54,2,09,3,31,2,28961
G73-55210-3312-28962,7,3,55,2,10,3,31,2,28962
G73-56211-3312-28963,7,3,56,2,11,3,31,2,28963
G73-57212-3312-28964,7,3,57,2,12,3,31,2,28964
G73-50300-3312-28965,7,3,50,3,00,3,31,2,28965
G73-51301-3312-28966,7,3,51,3,01,3,31,2,28966
G73-52302-3312-28967,7,3,52,3,02,3,31,2,28967
G73-53303-3312-28968,7,3,53,3,03,3,31,2,28968
G73-54304-3312-28969,7,3,54,3,04,3,31,2,28969
G73-55305-3312-28970,7,3,55,3,05,3,31,2,28970
G73-56306-3312-28971,7,3,56,3,06,3,31,2,28971
G73-57307-3312-28972,7,3,57,3,07,3,31,2,28972
G73-58308-3312-28973,7,3,58,3,08,3,31,2,28973
G73-59309-3312-28974,7,3,59,3,09,3,31,2,28974
G73-60310-3312-28975,7,3,60,3,10,3,31,2,28975
G73-61311-3312-28976,7,3,61,3,11,3,31,2,28976
G73-62312-3312-28977,7,3,62,3,12,3,31,2,28977
G73-55400-3312-28978,7,3,55,4,00,3,31,2,28978
G73-56401-3312-28979,7,3,56,4,01,3,31,2,28979
G73-57402-3312-28980,7,3,57,4,02,3,31,2,28980
G73-58403-3312-28981,7,3,58,4,03,3,31,2,28981
G73-59404-3312-28982,7,3,59,4,04,3,31,2,28982
G73-60405-3312-28983,7,3,60,4,05,3,31,2,28983
G73-61406-3312-28984,7,3,61,4,06,3,31,2,28984
G73-62407-3312-28985,7,3,62,4,07,3,31,2,28985
G73-63408-3312-28986,7,3,63,4,08,3,31,2,28986
G73-64409-3312-28987,7,3,64,4,09,3,31,2,28987
G73-65410-3312-28988,7,3,65,4,10,3,31,2,28988
G73-66411-3312-28989,7,3,66,4,11,3,31,2,28989
G73-67412-3312-28990,7,3,67,4,12,3,31,2,28990
G73-59500-3312-28991,7,3,59,5,00,3,31,2,28991
G73-60501-3312-28992,7,3,60,5,01,3,31,2,28992
G73-61502-3312-28993,7,3,61,5,02,3,31,2,28993
G73-62503-3312-28994,7,3,62,5,03,3,31,2,28994
G73-63504-3312-28995,7,3,63,5,04,3,31,2,28995
G73-64505-3312-28996,7,3,64,5,05,3,31,2,28996
G73-65506-3312-28997,7,3,65,5,06,3,31,2,28997
G73-66507-3312-28998,7,3,66,5,07,3,31,2,28998
G73-67508-3312-28999,7,3,67,5,08,3,31,2,28999
G73-68509-3312-29000,7,3,68,5,09,3,31,2,29000
G73-69510-3312-29001,7,3,69,5,10,3,31,2,29001
G73-70511-3312-29002,7,3,70,5,11,3,31,2,29002
G73-71512-3312-29003,7,3,71,5,12,3,31,2,29003
G73-64600-3312-29004,7,3,64,6,00,3,31,2,29004
G73-65601-3312-29005,7,3,65,6,01,3,31,2,29005
G73-66602-3312-29006,7,3,66,6,02,3,31,2,29006
G73-67603-3312-29007,7,3,67,6,03,3,31,2,29007
G73-68604-3312-29008,7,3,68,6,04,3,31,2,29008
G73-69605-3312-29009,7,3,69,6,05,3,31,2,29009
G73-70606-3312-29010,7,3,70,6,06,3,31,2,29010
G73-71607-3312-29011,7,3,71,6,07,3,31,2,29011
G73-72608-3312-29012,7,3,72,6,08,3,31,2,29012
G73-73609-3312-29013,7,3,73,6,09,3,31,2,29013
G73-74610-3312-29014,7,3,74,6,10,3,31,2,29014
G73-75611-3312-29015,7,3,75,6,11,3,31,2,29015
G73-76612-3312-29016,7,3,76,6,12,3,31,2,29016
G73-40100-3313-29563,7,3,40,1,00,3,31,3,29563
G73-41101-3313-29564,7,3,41,1,01,3,31,3,29564
G73-42102-3313-29565,7,3,42,1,02,3,31,3,29565
G73-43103-3313-29566,7,3,43,1,03,3,31,3,29566
G73-44104-3313-29567,7,3,44,1,04,3,31,3,29567
G73-45105-3313-29568,7,3,45,1,05,3,31,3,29568
G73-46106-3313-29569,7,3,46,1,06,3,31,3,29569
G73-47107-3313-29570,7,3,47,1,07,3,31,3,29570
G73-48108-3313-29571,7,3,48,1,08,3,31,3,29571
G73-49109-3313-29572,7,3,49,1,09,3,31,3,29572
G73-50110-3313-29573,7,3,50,1,10,3,31,3,29573
G73-51111-3313-29574,7,3,51,1,11,3,31,3,29574
G73-52112-3313-29575,7,3,52,1,12,3,31,3,29575
G73-45200-3313-29576,7,3,45,2,00,3,31,3,29576
G73-46201-3313-29577,7,3,46,2,01,3,31,3,29577
G73-47202-3313-29578,7,3,47,2,02,3,31,3,29578
G73-48203-3313-29579,7,3,48,2,03,3,31,3,29579
G73-49204-3313-29580,7,3,49,2,04,3,31,3,29580
G73-50205-3313-29581,7,3,50,2,05,3,31,3,29581
G73-51206-3313-29582,7,3,51,2,06,3,31,3,29582
G73-52207-3313-29583,7,3,52,2,07,3,31,3,29583
G73-53208-3313-29584,7,3,53,2,08,3,31,3,29584
G73-54209-3313-29585,7,3,54,2,09,3,31,3,29585
G73-55210-3313-29586,7,3,55,2,10,3,31,3,29586
G73-56211-3313-29587,7,3,56,2,11,3,31,3,29587
G73-57212-3313-29588,7,3,57,2,12,3,31,3,29588
G73-50300-3313-29589,7,3,50,3,00,3,31,3,29589
G73-51301-3313-29590,7,3,51,3,01,3,31,3,29590
G73-52302-3313-29591,7,3,52,3,02,3,31,3,29591
G73-53303-3313-29592,7,3,53,3,03,3,31,3,29592
G73-54304-3313-29593,7,3,54,3,04,3,31,3,29593
G73-55305-3313-29594,7,3,55,3,05,3,31,3,29594
G73-56306-3313-29595,7,3,56,3,06,3,31,3,29595
G73-57307-3313-29596,7,3,57,3,07,3,31,3,29596
G73-58308-3313-29597,7,3,58,3,08,3,31,3,29597
G73-59309-3313-29598,7,3,59,3,09,3,31,3,29598
G73-60310-3313-29599,7,3,60,3,10,3,31,3,29599
G73-61311-3313-29600,7,3,61,3,11,3,31,3,29600
G73-62312-3313-29601,7,3,62,3,12,3,31,3,29601
G73-55400-3313-29602,7,3,55,4,00,3,31,3,29602
